batch_size,accuracy,loss,val_acc,val_loss,seconds,processor
128,0.997345805168152,0.0090463180094957,0.995199978351593,0.0165454968810081,25.2557909488678,TPU
256,0.9982806444168092,0.0062496648170053,0.9932000041007996,0.0171521231532096,16.659269332885742,TPU
384,0.9977297782897948,0.0078960610553622,0.9929999709129332,0.0192674808204174,14.14496397972107,TPU
512,0.9983474016189576,0.0068742241710424,0.9935999512672424,0.0191544666886329,14.464298486709597,TPU
640,0.9980342984199524,0.0074968547560274,0.993499994277954,0.0202545095235109,13.255693912506104,TPU
768,0.997713029384613,0.0086740683764219,0.991599977016449,0.020409382879734,12.76175594329834,TPU
896,0.9964488744735718,0.0136098423972725,0.9914000034332277,0.022569565102458,12.722966194152832,TPU
1024,0.9974238872528076,0.0098618753254413,0.9924999475479126,0.0205829255282878,12.649768114089966,TPU
