batch_size,accuracy,loss,val_acc,val_loss,seconds,processor
16,0.9946236610412598,0.0263426825404167,1.0,0.0265323650091886,698.3388912677765,GPU
32,0.9959677457809448,0.0157870631664991,0.9375,0.1330964565277099,668.1593832969666,GPU
64,0.99728262424469,0.0099884904921054,0.5,1.2087827920913696,657.7434089183807,GPU
