batch_size,accuracy,loss,val_acc,val_loss,seconds,processor
16,0.9963037371635436,0.0122881066054105,1.0,0.0023045926354825,1289.7805449962616,GPU
32,0.9989919066429138,0.0058556385338306,0.96875,0.132911667227745,1349.0710287094116,GPU
