batch_size,accuracy,loss,val_acc,val_loss,seconds,processor
128,0.9992988705635072,0.003524029860273,0.9948999881744384,0.0169110409915447,35.71672034263611,GPU
256,0.9991987347602844,0.0045650219544768,0.993499994277954,0.0197306424379348,20.41395592689514,GPU
384,0.9984308481216432,0.0070091588422656,0.9929999709129332,0.0190446227788925,21.69438505172729,GPU
512,0.9983473420143129,0.0072929011657834,0.9937999844551086,0.018960528075695,21.692994117736816,GPU
640,0.9976142644882202,0.0093398112803697,0.9922999739646912,0.022947933524847,20.340080738067627,GPU
768,0.9973791241645812,0.0112688988447189,0.9919000267982484,0.0212745238095521,19.72732400894165,GPU
896,0.9965503215789796,0.0131206950172781,0.9919000267982484,0.0234495308250188,21.687852144241333,GPU
1024,0.9958748817443848,0.0160504709929227,0.9901999831199646,0.0301849674433469,21.69113039970398,GPU
