batch_size,accuracy,loss,val_acc,val_loss,seconds,processor
16,0.5493951439857483,1.097900390625,0.875,1.228515625,95.45067763328552,GPU
32,0.5060483813285828,1.1845808029174805,0.625,1.330078125,87.76092648506165,GPU
64,0.5129076242446899,1.16500723361969,0.609375,1.2841796875,77.0152337551117,GPU
128,0.44701087474823,1.25025475025177,0.484375,1.3388671875,80.56043720245361,GPU
