batch_size,accuracy,loss,val_acc,val_loss,seconds,processor
16,0.9862231016159058,0.0402200408279895,1.0,0.0133291650563478,140.04741668701172,TPU
32,0.9922714829444884,0.0256619770079851,0.96875,0.1471338719129562,114.60715365409852,TPU
64,0.9949049353599548,0.0205691680312156,0.953125,0.1664062142372131,98.39658284187315,TPU
128,0.995244562625885,0.0191522911190986,0.9453125,0.1619571298360824,104.04831743240356,TPU
256,0.9968039989471436,0.0150994379073381,0.953125,0.164107084274292,108.89061284065248,TPU
348,0.9973958730697632,0.0148224718868732,0.9479166865348816,0.1372713148593902,101.81461763381958,TPU
512,0.994921863079071,0.0163369476795196,0.93359375,0.2106324285268783,99.77743601799013,TPU
640,0.991015613079071,0.0258001070469617,0.921875,0.2335905581712722,101.41286826133728,TPU
